name,phone,website,tipo_site,status
OdontoBelo,(81) 99281-3038,,sem site,
Field Odonto - Unidade Boa Viagem,(81) 3327-9674,https://lp.fieldodonto.com.br/agende,site próprio,200
Seu Dentista PE,(81) 98405-1307,https://www.instagram.com/seudentistape?igsh=ODA1NTc5OTg5Nw==,agregador/social,200
Arte Odonto,(81) 3445-5525,http://www.clinicaarteodonto.com/,site próprio,200
AllSorriso Odontologia Especializada,(81) 99878-5753,https://instagram.com/allsorriso,agregador/social,200
Sena Select Clinica Odontologica,(81) 99636-7757,https://www.senaselect.com.br/recife/,site próprio,200
Exclusive Odonto,(81) 99216-1638,https://instagram.com/clinica.exclusiveodonto?igshid=YmMyMTA2M2Y=,agregador/social,200
Dentista em Recife - GranRiso Odontologia,(81) 98314-1889,https://granriso.com/,site próprio,200
Dra. Socorro do Vale - Odontopediatria e Ortodontia - Atendimento a pacientes com necessidades especiais,(81) 99963-8085,,sem site,
Massa Odontologia Invisalign Recife,(81) 3426-0126,https://www.massaodontologia.com.br/,site próprio,200
Dentista Maria Eduarda Vasconcelos,(81) 99801-9435,https://www.instagram.com/dramariaeduardavasconcelos/,agregador/social,200
Zolin Centro Odontologico,(81) 98851-5899,http://www.clinicazolin.com.br/,site próprio,"ERRO: HTTPConnectionPool(host='www.clinicazolin.com.br', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x0000013EE0042600>: Failed to resolve 'www.clinicazolin.com.br' ([Errno 11001] getaddrinfo failed)""))"
Multi Dental Odontologia,(81) 99595-6959,https://www.instagram.com/multidentalpe/,agregador/social,200
Clinica Siso,(81) 3327-6260,,sem site,
ILUMINI ODONTO,(81) 98940-6813,https://iluminiodonto.com.br/,site próprio,200
Dra. Angelica Galvao | Odontopediatra | Dentista para criancas - Recife,(81) 98281-2976,,sem site,
Dentista Gabriela Ferreira,(81) 99577-3207,http://wa.me/5581995773207,agregador/social,200
Clinica Saude Araujo - Dra. Vanessa Maria Agua Fria,(81) 3771-6153,https://www.instagram.com/acertesaude_/,agregador/social,200
Odontobaby,(81) 3221-2849,,sem site,
Dra. Daniela Gomes - Odontologia Humanizada,(81) 97344-1095,,sem site,
Dentista em Recife - Sedacao com nitroso - Implante - Dente Siso - Lorena Pinheiro,(81) 99477-8508,https://www.instagram.com/dentista.lorenapinheiro?igsh=N3prb2QyZnh6azds&utm_source=qr,agregador/social,200
Dra. Isabella Rocha Ernani Sedacao Moderada Oxido Nitroso Odontologia Anestesista Dentista Infantil Crianca Adulto Especiais,(81) 98215-4191,http://www.draisabellarochaernani.com.br/,site próprio,200
Odontolife,(81) 3038-8226,https://instagram.com/odontolifeipsep,agregador/social,200
CR Montenegro Odontologia | Ortodontia | Invisalign Doctor Recife | DTM | Sono | Lentes de contato | Estetica,(81) 98849-7447,http://www.crmontenegro.com/,site próprio,406
Dra Danielle Pimentel Odontologia,(81) 3221-2177,https://dradaniellepimentel.com/,site próprio,"ERRO: HTTPSConnectionPool(host='dradaniellepimentel.com', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013EDFF54AA0>: Failed to resolve 'dradaniellepimentel.com' ([Errno 11001] getaddrinfo failed)""))"
Harmonie Odontologia Especializada - Limpeza Dental - Clareamento Dentario - Implante Dentario - Cirurgia Ortognatica,(81) 3019-8667,,sem site,
Ortocare Odontologia Especializada,(81) 98626-9977,https://www.instagram.com/ortocareodontologia/?hl=pt-br,agregador/social,200
Ampla Odontologia - Recife,(81) 99619-0987,https://amplaodontologia2.meudoutor.com/,site próprio,200
Dra. Kamila Azoubel | Casa Sorriso Odontologia | Odontopediatria | Ortodontia,(81) 98752-3322,https://www.instagram.com/drakamilaazoubel/,agregador/social,200
Dra. Roberta Carneiro Leao,(81) 99630-9603,https://www.facebook.com/ConsultorioOdontologicoBoaViagem/?fref=ts,agregador/social,200
Clinica Aldo & Erika Bezerra,(81) 98786-8666,,sem site,
Clinica Sorriso Recife,(81) 98200-8457,https://instagram.com/clinicasorrisorecife?utm_medium=copy_link,agregador/social,200
Dra. Adelita Luana Leal | Dentista Recife|Paulista PE,(81) 99404-1723,http://www.consultoriosvisage.com/about-9,site próprio,404
Dentista - Dra Patricia Cesar Cavalcanti,(81) 3227-6077,,sem site,
"Dra. Manuela Lombardi, Dentista",(81) 98114-9969,,sem site,
Espaco Odonto Sorrir,(81) 98262-9067,,sem site,
Consultorio Dra Debora Aguiar,(81) 99995-5511,http://www.dradebora.com.br/,site próprio,200
Dr. Edmundo Vasconcelos - Implantodontia e Ortodontia em Recife - PE,(81) 99340-1918,https://www.google.com/url?sa=t&source=web&rct=j,agregador/social,200
Clinica Planet Sorriso,(81) 3227-1402,,sem site,
Dra Socorro Lyra Didier,(81) 98910-0330,https://www.doctoralia.com.br/socorro-lyra-didier/dentista/recife?utm_medium=ppc&utm_source=google&utm_term=&utm_campaign=SN-DSA&hsa_acc=8804523274&hsa_cam=10495606302&hsa_grp=107896608870&hsa_ad=447098015240&hsa_src=g&hsa_tgt=dsa-552016975627&hsa_kw=&hsa_mt=&hsa_net=adwords&hsa_ver=3&gclid=CjwKCAjwo_KXBhAaEiwA2RZ8hMp44wUHhjWJ6DEB929pA-T6mWLKWvgIJDH3Z9beHggvremo81kGJhoC5IgQAvD_BwE,site próprio,200
Dra Franciene Amorim Ortodontista Recife,(81) 99938-5400,,sem site,
Ortodente Consultorio Odontologico - Jordao,(81) 98669-6746,https://ortodenteodonto.com.br/,site próprio,200
Odonto Praise,(81) 3072-8662,https://api.whatsapp.com/send?phone=5581999501698,agregador/social,200
"Dra. Mayra Aquino, Dentista Recife",(81) 99693-8180,https://api.whatsapp.com/send?phone=5581993746540&text=Ol%C3%A1!%20Gostaria%20de%20agendar%20uma%20consulta%20com%20Dra.%20Mayra%20Aquino,agregador/social,200
Consultorio Odontologico - Dra. Pascalle Ribeiro,(81) 99417-6617,https://linktr.ee/drapascalleribeiro,agregador/social,200
OLGA | Odontologia CLINICA ODONTOLOGICA,(81) 99533-5775,https://www.instagram.com/olgastudioodontologico?igsh=MXUzdGtyOTQ3cXI1Mw==,agregador/social,200
Netto Odontologia - Dr. Christiano Netto e Equipe,(81) 98655-1405,,sem site,
Dr. Eduardo Lacet | Dentista em Recife | Ortodontista | Invisalign Doctor desde 2006,(81) 98636-7524,http://www.doctoralia.com.br/eduardo-lacet/dentista/recife?utm_source=google&utm_medium=gmb&utm_campaign=826072&utm_content=website,site próprio,200
Clinica Amo,(81) 3071-0366,,sem site,
Dental Concept Clinica Odontologica - Dra. Lucia Vanderlei & Dra. Carolina Vanderlei,(81) 99607-6767,"https://api.whatsapp.com/send/?phone=558196076767&text=Ol%C3%A1,+gostaria+de+marcar+uma+consulta+com+Dra.+Lucia+Vanderlei",agregador/social,200
Rebeka Ribeiro Gomes Odontologia ME,(81) 98287-4044,,sem site,
Dra Daniela Salvador - Odontopediatra Recife I Dentista infantil Boa Viagem I Aparelho ortodontico,(81) 98501-0191,https://espacoredoma.com.br/,site próprio,200
Dra. Margarida Lopes,(81) 99495-9852,,sem site,
Dentista 24 horas - Clinica SoRio emergencia dentista de Duque de Caxias,(21) 97214-8378,https://emergenciadentistacaxias.com.br/,site próprio,406
OdontoCompany Caxias Calcadao,(21) 97027-1168,http://www.odontocompanycaxias.com.br/,site próprio,200
Sorria Rio - Duque de Caxias,(21) 3842-1001,,sem site,
OdontoCompany Caxias 25 de Agosto,(21) 96498-3200,http://www.odontocompanycaxias25.com.br/,site próprio,200
Dentista Duque de Caxias RJ | Amil Hapvida Metlife Primavida Sulamerica Unimed,(21) 2263-8960,https://021dental.com.br/dentista-em-duque-de-caxias/,site próprio,200
Sorridents Duque de Caxias,(21) 99154-9347,https://sorridents.com.br/unidade/rj-duque-de-caxias-bar-dos-cavaleiros,site próprio,403
Clinica Odontologica | Rede Odonto Duque de Caxias,(21) 3959-4647,https://www.redeodonto.com.br/associadas,site próprio,200
Dra. Rosalia Cavaliere- Dentistas em Duque de Daxias - Odontologia Integrada,(21) 2783-2569,https://www.instagram.com/dra.rosaliadentistas/,agregador/social,200
Clinica Odontologica - Dr. Paulo Roberto,(21) 99425-1009,https://www.doctoralia.com.br/paulo-roberto-barbosa-junior/cirurgiao-buco-maxilo-facial-dentista/duque-de-caxias?utm_source=google&utm_medium=gmb&utm_campaign=65370&utm_content=website,site próprio,200
Art Dentista - Clinica Odontologica,(21) 99094-9915,https://artdentista.com.br/,site próprio,200
Clident Clinica Odontologica,(21) 99301-3551,,sem site,
Clinica Dentaria Conde de Porto Alegre,(21) 2672-0800,http://ccpalegre.com.br/,site próprio,200
CESOP - Clinica Odontologica,(21) 2771-1725,,sem site,
Service Odonto Duque de Caxias 5,(21) 98744-2039,https://www.serviceodonto.com.br/,site próprio,"ERRO: ('Connection aborted.', ConnectionResetError(10054, 'An existing connection was forcibly closed by the remote host', None, 10054, None))"
Clinica Dra. Daiana de Aguiar,(21) 99650-1058,,sem site,
Neoriso Odontologia - Dentistas Especializados em Implantes Dentarios em Duque De Caxias.,(21) 96466-3698,https://neoriso.com.br/implante-dentario-duque-de-caxias/,site próprio,200
Dra. Danielle Gil,(21) 97254-9468,,sem site,
Dra. Giullia Vasconcelos - Odontopediatra,(21) 3848-0973,https://instagram.com/dragiulliavasconcelos?igshid=fihebnfy6hd1,agregador/social,200
Odonto Clinick Caxias,(21) 2775-8511,,sem site,
"Odontopediatria Centro Duque de Caxias | Clinica Silveira Franzen, Extracao de Siso, Aparelho Dental, Clareamento, Canal",(21) 97959-6451,https://www.silveirafranzenodontologia.com.br/,site próprio,200
Service Odonto Duque de Caxias 2,(21) 98744-2039,,sem site,
OdontoAlverca Clinica Odontogica,(21) 99505-8989,,sem site,
Sorria Bem - Caxias,(21) 3845-4836,http://sorriabem.com.br/,site próprio,200
ORTOLOOK Caxias 1 - Clinica Odontologica,(21) 96952-8335,http://www.ortolook.com.br/,site próprio,"ERRO: HTTPSConnectionPool(host='www.ortolook.com.br', port=443): Read timed out. (read timeout=7)"
Dr Saulo Fernandes - Facetas de Resina em Duque de Caxias - Implante Dental Duque de Caxias,(21) 98598-0800,http://saulofernandes.com/site/contato/,site próprio,200
Ortolook Caxias 2 - Clinica Odontologica,(21) 98686-9057,https://ortolook.com.br/,site próprio,"ERRO: HTTPSConnectionPool(host='ortolook.com.br', port=443): Read timed out. (read timeout=7)"
Clinica Odonto Plena,(21) 98846-3714,https://odontoplena.com.br/,site próprio,200
Odontix Kids Duque de Caxias - Dentista Infantil (Odontopediatria),(21) 3298-6060,https://www.odontixkids.com.br/,site próprio,"ERRO: ('Connection aborted.', ConnectionResetError(10054, 'An existing connection was forcibly closed by the remote host', None, 10054, None))"
Consultorio Odontologico Dra. Ana & Dr. Elenilson,(21) 3134-9830,,sem site,
Dentista - Vip Odonto,(21) 3842-2970,,sem site,
MT odonto,(21) 95937-6866,https://mtodonto.com.br/pagina-principal,site próprio,406
Dr. Elder Valadao,(21) 97006-2645,,sem site,
Sorriso Clean,(21) 99900-5612,,sem site,
Asanti Odonto,(21) 96020-7474,http://www.asantiodonto.com.br/,site próprio,200
Dra. Bruna Campos | Dentista em Duque de Caxias,(21) 96573-5280,,sem site,
Consultorio Odontologico Dr. Bernardo Resende,(21) 3939-2977,https://drbernardoresende.com.br/,site próprio,"ERRO: HTTPSConnectionPool(host='drbernardoresende.com.br', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013EDFF57170>: Failed to resolve 'drbernardoresende.com.br' ([Errno 11001] getaddrinfo failed)""))"
Clinica Equipe Odonto,(21) 3491-8650,http://clinicaequipeodonto.com.br/,site próprio,200
OdontoQuali - Dra Renata Azevedo,(21) 3657-7090,http://www.facebook.com/odontoqualicaxias,agregador/social,200
Sorriso Star Clinica Odontologica LTDA,(21) 99180-2359,http://www.sorrisostar.com.br/,site próprio,"ERRO: HTTPConnectionPool(host='www.sorrisostar.com.br', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x0000013EE0CB1820>: Failed to resolve 'www.sorrisostar.com.br' ([Errno 11001] getaddrinfo failed)""))"
RioOdonto Odontologia Integrada,(21) 96970-0822,,sem site,
Orthopride Duque de Caxias,0800 007 9031,http://www.orthopride.com.br/,site próprio,"ERRO: HTTPSConnectionPool(host='www.orthopride.com.br', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1000)')))"
BenAMOR Odontologia,(21) 98718-5532,http://www.benamorodontologia.com.br/,site próprio,200
Sorriso Up Clinicas Odontologicas,(21) 3135-7402,http://www.sorrisoup.com.br/,site próprio,"ERRO: HTTPSConnectionPool(host='www.sorrisoup.com.br', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1000)')))"
CLINICA THAIS PAIVA - ODONTOLOGIA - ODONTOPEDIATRA - ORTODONTISTA,(21) 98770-4122,https://www.clinicathaispaiva.com/,site próprio,200
Dra. Priscila Vasconcellos,(21) 99371-1515,,sem site,
Dentista Caxias - Odontologia especializada,(21) 96770-7406,https://dentistacaxias.meudoutor.com/,site próprio,200
Consultorio Dr Johnny Borges,(21) 98130-6407,,sem site,
DENTOTAL Duque de Caxias - Clinica Odontologica,(21) 3652-0937,http://soudentotal.com/,site próprio,200
Odonto Especializada Dr Daniel C Paiva,(21) 2652-0728,http://www.odontoespecializadadp.com/,site próprio,200
Odonto Family Caxias,(21) 97164-7430,https://wa.me/5521971647430,agregador/social,200
OrthoDontic,(21) 3673-6164,https://www.orthodonticbrasil.com.br/clinicas/duque-de-caxias432/,site próprio,200
Dra. Bianca Porciuncula Harmonizacao Facial e Dentista,(21) 96763-9361,http://bit.ly/3C3UUyF,agregador/social,200
Centro Odontologico Dr. Manoel Teles,(21) 97569-8793,http://www.comteles.com.br/,site próprio,"ERRO: ('Connection aborted.', ConnectionResetError(10054, 'An existing connection was forcibly closed by the remote host', None, 10054, None))"
Dental Universitaria,(21) 97036-3428,,sem site,
Odontorisos,(21) 97461-8557,,sem site,
Consultorio Dentario dra. Mirian Reis,(21) 2652-1573,https://www.instagram.com/dramirianreisequipe/?hl=pt-br,agregador/social,200
Dra Heliethe Motta - Ortodontia e Harmonizacao Facial Especializada - Duque de Caxias,(21) 98110-1002,,sem site,
Dra Amanda Dias Odontopediatra e Frenectomia Lingual,(21) 99094-9915,http://www.artdentista.com.br/,site próprio,200
Dr. Cuidado,(21) 2772-0112,,sem site,
Harmonizacao Facial | CR Quality Clinic | Duque de Caxias,(21) 2652-1868,https://crquality.com.br/,site próprio,"ERRO: HTTPSConnectionPool(host='crquality.com.br', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013EDFF57740>: Failed to resolve 'crquality.com.br' ([Errno 11002] getaddrinfo failed)""))"
"Foco Clinique - Odontologia, Medicina e Cursos",(21) 99693-3972,https://youtu.be/PTTOHFw1XuE,site próprio,200
Dental Top Clinic,(21) 97213-6877,,sem site,
Dra Jennifer Rodrigues Periodontista,(21) 99094-9915,http://www.artdentista.com.br/,site próprio,200
REDEORTO Duque de Caxias,(21) 2782-3232,https://redeorto.com.br/,site próprio,404
Dra Dayany Sehnem - Periodontia e Odontopediatria,(21) 97967-4801,https://www.instagram.com/dra.daydentista/,agregador/social,200
Dentista Dra Danielle Cunha,(21) 2671-8415,,sem site,
Clinica Odontologica Ortoplan,(21) 2673-0620,http://www.ortoplan.com/clinica-ortoplan-riodejaneiro-duquedecaxias,site próprio,200
Odonto 25 Estetica e Saude,(21) 2771-1846,http://www.odonto25.com.br/,site próprio,200
Implante Dentario Duque de Caxias Centro,(21) 2671-8415,,sem site,
Dentista em Caxias - Dra. Karina Franca - Ortodontia e Harmonizacao Facial,(21) 98202-9579,https://karinafranca.com/,site próprio,200
DR. ORTO Clinica Odontologica,(21) 2782-3232,,sem site,
Clinica Dentaria Integrada Odontoshine,(21) 2771-8805,,sem site,
Dra. Lidia Eugenio Figueiredo,(21) 97014-1415,,sem site,
"Dentista Duque de Caxias rj, Dra Thais Moreira",(21) 99091-9774,,sem site,
JP Odonto Duque de Caxias,(21) 98247-4336,https://ygodontologiaa.my.canva.site/venha-conhecer,agregador/social,200
Sorriso Do Povo Odontologia,,,sem site,
Consultorio Dra Angela Maria S. Sant` Anna,(21) 98698-8644,,sem site,
Sorrir Family Clinica Odontologica,(21) 3491-7015,http://www.instagram.com/sorrirfamily,agregador/social,200
Dra Meire Dentista,(21) 2652-4779,,sem site,
Dr. Thiago Lucena | Bucomaxilofacial | Implante dentario | Siso | Estomatologia | DTM l Implante Zigomatico | Duque de Caxias,(21) 99945-9053,http://www.drthiagolucena.com/,site próprio,200
Dra. Julia Almeida | Periodontia e Reabilitacao Oral Estetica,(21) 3491-7889,,sem site,
Clinica Sandra Robert,(21) 97998-7277,,sem site,
dentistas10,(21) 3673-6164,,sem site,
Odonto Life - Duque de Caxias - RJ,(21) 3842-6101,,sem site,
Dr. Alessandro Mello,(21) 3848-1110,https://dralessandromello.com/,site próprio,"ERRO: HTTPSConnectionPool(host='dralessandromello.com', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013EDFF55AF0>: Failed to resolve 'dralessandromello.com' ([Errno 11001] getaddrinfo failed)""))"
Clinica Odontologica de Reabilitacao Oral Scander | Dentistas,(21) 98430-1010,https://clinicaoralscander.com.br/,site próprio,"ERRO: HTTPSConnectionPool(host='clinicaoralscander.com.br', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013EDFF54380>: Failed to resolve 'clinicaoralscander.com.br' ([Errno 11001] getaddrinfo failed)""))"
Fiable Odonto LTDA,(21) 99846-0548,https://www.instagram.com/fiableodonto/,agregador/social,200
