name,website,phone,status,tipo_site
Clinica Odonto&Estetica,https://www.odontoeestetica.com.br/,(11) 94981-0000,"ERRO: HTTPSConnectionPool(host='www.odontoeestetica.com.br', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000016FD62C35F0>: Failed to resolve 'www.odontoeestetica.com.br' ([Errno 11001] getaddrinfo failed)""))",site próprio
MF Prime Odontologia Especializada,http://www.odontologiaemjundiai.com.br/,(11) 4586-5808,406,site próprio
Consultorio Rizzo Boutique,https://dentista24horasjundiai.com.br/,(11) 91017-4344,406,site próprio
Clinica Implante Real,https://clinicaimplantereal.com.br/,(11) 91014-7172,406,site próprio
Dr. Anesio Jr,https://www.instagram.com/dr.anesiojr/,(11) 4526-3559,200,agregador/social
Oraliv | Clinica Odontologica,https://oraliv.com.br/,(11) 4581-9460,406,site próprio
Orthodontic,https://www.orthodonticbrasil.com.br/,(11) 4808-1010,200,site próprio
Bellart Odontologia e Estetica - Clinica Odontologica e Implante Dentario em Jundiai,https://clinicabellart.com.br/,(11) 99546-5654,200,site próprio
Centro de Excelencia Odontologica Pacheco,http://www.odontologiapacheco.com.br/,(11) 4521-3694,520,site próprio
Odontoclinic - Jundiai - Anhangabau,https://odontoclinic.com.br/unidade/jundiai-anhangabau,,200,site próprio
Estima Odontologia - Consultorio Odontologico - Eloy Chaves - Jundiai,https://estimaodontologia.com.br/,(11) 95285-1803,502,site próprio
Dra. Joeleana Gardillari Vivi,,(11) 4521-0329,,sem site
A2 Odontologia,http://www.a2odontologia.com.br/,(11) 93019-2791,406,site próprio
Dra Cissa - Odontologia Especializada,http://www.dracissa.com.br/,(11) 2923-6431,200,site próprio
Bioone Odontologia | Implante Dentario | Dentista Jundiai,https://www.biooneodontologia.com.br/,(11) 95682-4923,200,site próprio
Ponte Sao Joao Odontologia Estetica,https://www.pontesaojoaoodontologia.com.br/,(11) 96318-1163,200,site próprio
Dr. Otho Clinica Odontologica Ltda,http://drotho.com.br/,(11) 4607-6786,200,site próprio
Joy Care Odontologia | Implantes dentarios | Protese Protocolo | Dentista em Jundiai,http://www.joycareodonto.com.br/,(11) 94754-8899,200,site próprio
Dra. Fabiane Alves Odontologia Especializada,http://fabianealvesodonto.com.br/,(11) 4586-4374,200,site próprio
Precisa Odontologia Avancada,http://www.precisaodonto.com.br/,(11) 4492-4646,200,site próprio
Coife Odonto Jundiai,https://coifeodonto.com.br/unidade/jundiai-centro/,(11) 3964-5021,200,site próprio
Rizzi Saude Oral,https://www.rizzisaudeoral.com.br/,(11) 99100-0617,200,site próprio
Levez Odontologia - Clinica Odontologica I Implante I Dentistica I Endodontotia I Periodontia I Anhangabau,,(11) 97358-2355,,sem site
Implantes Dentarios Jundiai | Pontes Odontologia,https://wa.me/5511966164917?text=Ol%C3%A1!%20Vi%20seu%20perfil%20no%20Google%20e%20quero%20saber%20mais%20sobre%20Protocolo,(11) 5912-0326,200,agregador/social
Dra Mariana Paskakulis USP Implantes - Lente de Contato Dental - Harmonizacao Facial,https://marianapaskakulis.com/,(11) 93760-6188,200,site próprio
Odonto Excellence Vila Lacerda - Dentista em Jundiai,https://www.instagram.com/odontoexcellencejundiai/,(11) 95896-2121,200,agregador/social
Vida Plena Odontologia,https://www.vidaplenaodonto.com/,(11) 95058-7748,"ERRO: HTTPSConnectionPool(host='www.vidaplenaodonto.com', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000016FD56B2C30>: Failed to resolve 'www.vidaplenaodonto.com' ([Errno 11001] getaddrinfo failed)""))",site próprio
Radiance Odontologia,https://radianceodontologia.com.br/,(11) 97344-6632,200,site próprio
Dra. Camila Danieli - Odontologia | CROSP119024,https://instagram.com/dra.camiladanieli?igshid=MTNiYzNiMzkwZA==,(11) 99352-0893,200,agregador/social
Sorridents,http://sorridents.com.br/jundiai/,(11) 4607-0045,403,site próprio
"Soul Clinic - Dra. Fabiola Assuncao - Implantes Dentarios e Odontologia Estetica - Jundiai, SP",https://drafabiolassuncao.globalestruturasmg.com/?page_id=244,(11) 97809-2336,200,site próprio
Melise Domingos Odontologia,http://www.melisedomingos.com.br/,(11) 4523-0891,200,site próprio
Dr. Silvio Pereira Vieira | Dentista | Odontologia | Jundiai SP,https://linktr.ee/DrSilvioPereira,(11) 4497-0663,406,agregador/social
Dr. Jose Olympio | Dentista em Jundiai,https://sites.google.com/view/dr-jose-olympio-dentista/p%C3%A1gina-inicial,(11) 97055-4170,200,agregador/social
Redeorto Jundiai,https://redeorto.com.br/unidades/clinica-odontologica-em-jundiai,(11) 3963-0790,404,site próprio
Mater Odontologia,https://www.instagram.com/mater.odontologia,(11) 97178-5339,200,agregador/social
Espaco Odonto Saude,,(11) 98788-3424,,sem site
Dra. Annelisa Kozan - Consultorio Odontologico,http://www.draannelisakozan.com/,(11) 95341-6344,200,site próprio
Prodonto,,(11) 2709-6349,,sem site
Dra Gabriela Bloch Garcia Martim CRO/SP 62900,http://www.gabrielagarcia.com.br/,(11) 96484-1123,200,site próprio
NOS - Nucleo de Odontologia e Saude,http://www.nosclinica.com.br/,(11) 96861-1811,200,site próprio
Clinica Odontologica Pro Sorriso,http://www.prosorrisojundiai.com.br/,(11) 91742-1558,"ERRO: HTTPConnectionPool(host='www.prosorrisojundiai.com.br', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x0000016FD62E5310>: Failed to resolve 'www.prosorrisojundiai.com.br' ([Errno 11001] getaddrinfo failed)""))",site próprio
Dra. Gisele Peron Bortoletto,,(11) 94369-8464,,sem site
Sr Odonto | Socorro Rapido Odontologico | Dentista Emergencia e Urgencia 24 horas | Implantes Dentarios,https://www.srodonto.com/,(11) 91155-7576,406,site próprio
Dra. Helena C. F. P. Silva,https://odontopediatriaemjundiai.com.br/,(11) 99127-5410,200,site próprio
Dra Renata Biazon,http://www.renatabiazon.com.br/,(11) 95384-5464,200,site próprio
InovaOral Odontologia Especializada,https://www.inovaoral.com.br/,(11) 4521-8849,200,site próprio
Odontologia Clinik,,(11) 97481-5577,,sem site
Dra. GIULIANA ABRITA | DENTISTA,http://www.giulianaabrita.com.br/,(11) 99156-9000,200,site próprio
Dra. Camila Braga Navarro,,(11) 98715-9967,,sem site
Dra. Larissa Lazaro - Cirurgia Dentista - Jundiai,,(11) 96393-4580,,sem site
Dra Renata Rodrigues | Dentista em Jundiai - Lentes em Resina & Clareamento Dental,,(11) 97344-6459,,sem site
Dra. Karina Mirabelli | Odonto Saude,,(11) 97414-4604,,sem site
Odontologia Souza,https://odontologiasouza.com.br/,(11) 4586-0208,200,site próprio
Primaz Odontologia,http://www.primazodonto.com.br/,(11) 99966-1219,200,site próprio
Enove Sorrisos Odontologia Especializada,,(11) 94793-3634,,sem site
Oral Sin,https://oralsinjundiai.com.br/,(11) 4806-4200,200,site próprio
Odonto.com,,(11) 4599-5860,,sem site
CEO - Centro de Especialidades Odontologicas,http://www.ceoodontologia.net.br/,(11) 4521-5651,"ERRO: HTTPConnectionPool(host='www.ceoodontologia.net.br', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x0000016FD56B1A60>: Failed to resolve 'www.ceoodontologia.net.br' ([Errno 11001] getaddrinfo failed)""))",site próprio
Clinica Saori Odontologia,https://saoriodontologia.com.br/,(11) 94122-1201,200,site próprio
Dra Erika Almeida,,(11) 99970-2325,,sem site
COP Centro Odontologico Personalizado,http://www.dentistasorriafeliz.com.br/,(11) 4087-4770,200,site próprio
Adriana Cereser Dental Care,https://clinicaadrianacereser.com.br/,(11) 4521-4035,200,site próprio
Uniodonto,http://www.uniodontojundiai.coop.br/,(11) 4805-9999,200,site próprio
Mais Odonto,,(11) 4586-6830,,sem site
Douat Odontologia Digital,https://douatodontodigital.com.br/,(11) 4816-4811,406,site próprio
Dra Juliana Trepiccione,,(11) 95989-8733,,sem site
Hera Odontologia Especializada,https://heraodontologia.com.br/,(11) 97796-6534,"ERRO: HTTPSConnectionPool(host='heraodontologia.com.br', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000016FD56B1E50>: Failed to resolve 'heraodontologia.com.br' ([Errno 11002] getaddrinfo failed)""))",site próprio
FAO - Favaro Assistencia Odontologica,,(11) 4521-2176,,sem site
Clinica Estetica Oral,https://www.esteticaoral.com.br/,(11) 4586-7136,404,site próprio
Vieira Odontologia,http://vieiraodontologia.com.br/,(11) 4521-8309,200,site próprio
INSTITUTO BANZATO,https://institutobanzato.com.br/,(11) 99544-6631,503,site próprio
Dra. Esther Rodrigues Prado,https://www.instagram.com/dra.estherrodriguesprado/,,200,agregador/social
Consultorio odontologico em Jundiai - Dra Fernanda Valdetaro,,(11) 97046-0322,,sem site
OdontoCompany Jundiai - Eloy Chaves,,(11) 91302-1182,,sem site
Dra Neila Azevedo,http://facebook.com/draneilaodonto,(11) 4522-4619,200,agregador/social
Dr. Davi Ricardo R. Oliveira - Dentista - desde 1998 neste local,,(11) 4607-0883,,sem site
Odonto Excellence,https://www.odontoexcellence.com.br/,(11) 4526-1080,406,site próprio
Instituto Prado Odontologia Moderna,http://www.institutoprado.com.br/,(11) 2709-6667,200,site próprio
Mozeli Odontologia,,(11) 97353-1293,,sem site
Clinica Dentista do Povo,https://clinicadentistadopovo.com.br/,(11) 4586-1133,200,site próprio
Dra Ana Carolina - Odontologia Especializada,,(11) 97117-9134,,sem site
Dr Marcos Volpini Ferreira,,(11) 93461-4005,,sem site
Amor Saude Jundiai,http://totalsaudejundiai.com.br/,(11) 4523-1730,200,site próprio
Consultorio Odontologico - Dr. Hugo Carpentieri Ruiz,,(11) 3964-6499,,sem site
Thiago Busanelli - Odontologia,http://www.thiagobusanelli.com.br/,(11) 96878-7699,403,site próprio
IGO IMPLANTES JUNDIAI,https://www.igoimplantes.com.br/,(11) 93381-5838,200,site próprio
Dra. Luciene Tamaki Ortodontista Jundiai,https://espacotamaki.com.br/,(11) 4521-9511,406,site próprio
UNIODONTO,http://www.uniodontojundiai.com.br/,(11) 4839-1624,200,site próprio
CIASP Odontologia,http://ciasp.com.br/,(11) 4586-9833,200,site próprio
Felis & Junqueira Odontologia,,(11) 4521-9502,,sem site
"Nova Odonto - Clinica Odontologica - Eloy Chaves, Jundiai/SP.",https://www.clinicanovaodonto.com.br/,(11) 91488-9650,200,site próprio
Affetto Odontologia Especializada,https://www.instagram.com/affettojundiai,(11) 98490-5267,200,agregador/social
Ricardo Canhoelo - Cirurgiao-dentista,,(11) 97711-6668,,sem site
Lic Odontologia - Dra. Lilian Camilo,https://www.instagram.com/lic_odontologia/,(11) 98928-5026,200,agregador/social
Dra. Fernanda Guerino,http://drafernandaguerino.site123.me/,(11) 97206-2940,202,site próprio
APCD Jundiai,http://www.apcdjundiai.com.br/,(11) 4585-6316,200,site próprio
OroFit Odontologia e Harmonizacao Facial,,(11) 94225-9631,,sem site
Clinica Dorassi Odontologia Especializada,http://www.clinicadorassi.com/,(11) 99535-6233,"ERRO: HTTPConnectionPool(host='www.clinicadorassi.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x0000016FD548C9E0>: Failed to resolve 'www.clinicadorassi.com' ([Errno 11001] getaddrinfo failed)""))",site próprio
Centro de Especialidades Odontologicas (CEO),https://jundiai.sp.gov.br/saude/rede-de-atendimento/rede-completa-de-atendimento/,(11) 4589-0311,200,site próprio
Dra Celina Nakai,,(11) 97542-6858,,sem site
Clinica Innovare,http://innovareclinic.com.br/,(81) 99731-3698,"ERRO: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",site próprio
AMO Dentista I Boa viagem - Recife,https://amodentista.com.br/,(81) 99791-5178,200,site próprio
Dentista em Recife | Clinica Odontologica NEOPE,https://clinicaneope.com.br/,(81) 3302-6390,200,site próprio
Odontoclinic Recife - Ortodontia | Implantes | Protese | Endodontia | Cirurgia,https://odontoclinicrecife.com.br/,(81) 3072-5848,200,site próprio
Implante Dentario - Ortodontia | Rede Exclusive Odontologia | CAXANGA RECIFE,https://redeexclusive.com.br/agende-sua-consulta-dentistas-em-recife-e-olinda/,(81) 97309-1311,200,site próprio
Amanda Soares Odontologia Especializada - Invisalign Doctor - Dentista Recife,https://www.instagram.com/clinica.amandasoares/,(81) 98401-3448,200,agregador/social
Like Odonto Recife,https://likeodonto.com.br/,(81) 98361-9648,200,site próprio
Prime Odonto em Recife - Clareamento dental em Recife | Aparelho dentario em Recife,https://wa.link/jpjfro,(81) 98699-2096,401,site próprio
Uni Odontologia | Implante Dentario | Lente de Contato Dental | Gracas | Recife - PE,http://www.uniodontologiarecife.com.br/,(81) 3771-4183,200,site próprio
"Odontologia Integrada Recife | Implantes sem corte, sem dor e resultado imediato | Dentista em Recife/PE",,(81) 99217-3314,,sem site
Dra. Juliana Andrade,http://drajulianaandrade.com.br/,(81) 98729-2581,404,site próprio
Studio Sorrir - Odontologia Recife - Lentes Dentais | Implantes | Protese Protocolo | Invisaling,http://www.studiosorrir.com.br/,(81) 98218-8913,404,site próprio
Implante Dentario | Lente de Contato Dental | Dento Clinica | Recife - PE,http://dentoclinica.odo.br/,(81) 3771-1627,200,site próprio
MultiOrto,https://www.multiorto.com.br/,(81) 3222-9300,200,site próprio
Dra. Christianne Lacet | Dentista Recife,http://www.drachristiannelacet.com.br/,(81) 99905-5763,200,site próprio
SEOHD Odontologia | Dentista em casa Recife | Home care | Dentista em hospital | Atendimento hospitalar I Laserterapia Recife,http://www.seohdodontologia.com.br/,(81) 99116-4740,200,site próprio
"Facil Odonto- Clinica Odontologica Recife, Pernambuco",,(81) 99466-7997,,sem site
"Dra. Renata Tinoco - Odontologia | Atendimento odontologico especializado na pessoa idosa, pessoas necessidades especiais",https://sites.google.com/view/saudebucalidosos/,(81) 99697-7530,200,agregador/social
"RECIFEMED ODONTO - Dentista em Recife, Implantes Dentarios, Proteses Dentarias",http://www.recifemedodonto.com/,(81) 98252-0555,"ERRO: HTTPConnectionPool(host='www.recifemedodonto.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x0000016FD62C3230>: Failed to resolve 'www.recifemedodonto.com' ([Errno 11001] getaddrinfo failed)""))",site próprio
Alem do dente|Dra. Carolina Borges| Dentista em Domicilio|Dentista Laserterapia| Dentista em Casa Recife| Sedacao Recife,https://alemdodente.com.br/,(81) 98979-4831,406,site próprio
"Dra. Natalia Pompilio - Facetas de Resina, Porcelana e Clareamento | Dentista Recife",https://pompilioodontologia.com.br/natalia-pompilio/,(81) 99390-6170,406,site próprio
Supremo Odonto,,(81) 3075-1733,,sem site
Hospital Odontologico Central do Dente - Urgencia e Emergencia 24 Horas em Recife.,http://www.centraldodente.com.br/,(81) 98200-1058,200,site próprio
Plus Sorriso - Urgencia Odontologica Recife - Dentista - Emergencia,http://plussorriso.com.br/,(81) 99297-0977,200,site próprio
Zass Dental Clinic - Clinica Odontologica em Recife,,(81) 3273-4283,,sem site
Nacional Odonto Med,http://www.nacionalodontomed.com.br/,(81) 3412-2300,406,site próprio
Amare - Consultorio Odontologico | Dentista em Recife,https://www.instagram.com/amare.consultoriodontologico/,(81) 98274-8011,200,agregador/social
Dra. Nathalia Lacet,,(81) 99669-5149,,sem site
Dra Evelyne Andrade / Estomatologista Em Recife,https://evelyneandrade.com.br/,(81) 99755-4361,200,site próprio
Dra. Jessica Mota Dentista,https://drajessicamota.com.br/,(81) 99166-6368,200,site próprio
Dra. Jessica Abreu - Odontopediatra Boa Viagem Recife I Freios orais e Frenectomia a laser | Ortodontia para Criancas,https://jessicaabreuodontopediatra.my.canva.site/,,200,agregador/social
Abre o Bocao | Clinica de Odontopediatria em Recife | Tamarineira,https://abreobocao.com.br/,(81) 3072-6814,"ERRO: ('Connection aborted.', ConnectionResetError(10054, 'An existing connection was forcibly closed by the remote host', None, 10054, None))",site próprio
Studio Sorriz,,(81) 99374-6540,,sem site
Dra Neia Maria da Conceicao Silva,,(81) 99305-4050,,sem site
Sorria Leal Odontologia,http://www.kemeronlealodontologia.com/,(81) 3314-8437,200,site próprio
Odonto Spazzio - Implante Dentario em Recife - Ortodontia - Aparelho Ortodontico em Recife - Enxertos Osseos - Carga Imediata,https://drricardodebiase.com.br/implantes/,(81) 99189-9397,"ERRO: HTTPSConnectionPool(host='drricardodebiase.com.br', port=443): Max retries exceeded with url: /implantes/ (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000016FD62C28A0>: Failed to resolve 'drricardodebiase.com.br' ([Errno 11001] getaddrinfo failed)""))",site próprio
Dr. Rodrigo Perrier - Dentista em Recife | Implante Dentario | Protese Dentaria | Reabilitacao Oral,https://rodrigoperrier.com.br/,(81) 3032-2142,200,site próprio
Unique clinica Odontologica - Clareamento | Invisalign | Ortodontia | lentes de contato | Recife,https://uniquerecife.com.br/,(81) 3071-7317,200,site próprio
Oral Unic Implantes Recife,https://www.oralunic.com.br/recife-pe,(81) 3771-4888,200,site próprio
Dental Prev,https://www.andreemery.com.br/,(81) 3222-5455,"ERRO: HTTPSConnectionPool(host='www.andreemery.com.br', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000016FD56B2F00>: Failed to resolve 'www.andreemery.com.br' ([Errno 11001] getaddrinfo failed)""))",site próprio
Clinica Acolher Odontologia(CECILIA BRANDAO),https://contate.me/acolhervcodonto,(81) 99691-4841,200,site próprio
Clinica Werneck | Dentista | Lentes e Facetas em Recife | SouSmile | Invisalign,http://www.marcuswerneck.com.br/,(81) 3462-1259,"ERRO: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",site próprio
Espaco Redoma Odontologia Especializada | Dra Daniela Salvador e Equipe I Boa Viagem l Odontopediatria l Aparelhos,https://espacoredoma.com.br/,(81) 98501-0191,200,site próprio
