name,website,phone,is_temporarily_closed,,,
Consultorio odontologico em Jundiai - Dra Fernanda Valdetaro,,(11) 97046-0322,,,,
OdontoCompany Jundiai - Eloy Chaves,,(11) 91302-1182,,,,
Dra Neila Azevedo,http://facebook.com/draneilaodonto,(11) 4522-4619,,,,
Dr. Davi Ricardo R. Oliveira - Dentista - desde 1998 neste local,,(11) 4607-0883,,,,
Odonto Excellence,https://www.odontoexcellence.com.br/,(11) 4526-1080,,,,
Instituto Prado Odontologia Moderna,http://www.institutoprado.com.br/,(11) 2709-6667,,,,
Mozeli Odontologia,,(11) 97353-1293,,,,
Clinica Dentista do Povo,https://clinicadentistadopovo.com.br/,(11) 4586-1133,,,,
Dra Ana Carolina - Odontologia Especializada,,(11) 97117-9134,,,,
Dr Marcos Volpini Ferreira,,(11) 93461-4005,,,,
Amor Saude Jundiai,http://totalsaudejundiai.com.br/,(11) 4523-1730,,,,
Consultorio Odontologico - Dr. Hugo Carpentieri Ruiz,,(11) 3964-6499,,,,
Thiago Busanelli - Odontologia,http://www.thiagobusanelli.com.br/,(11) 96878-7699,,,,
IGO IMPLANTES JUNDIAI,https://www.igoimplantes.com.br/,(11) 93381-5838,,,,
Dra. Luciene Tamaki Ortodontista Jundiai,https://espacotamaki.com.br/,(11) 4521-9511,,,,
UNIODONTO,http://www.uniodontojundiai.com.br/,(11) 4839-1624,,,,
CIASP Odontologia,http://ciasp.com.br/,(11) 4586-9833,,,,
Felis & Junqueira Odontologia,,(11) 4521-9502,,,,
"Nova Odonto - Clinica Odontologica - Eloy Chaves, Jundiai/SP.",https://www.clinicanovaodonto.com.br/,(11) 91488-9650,,,,
Affetto Odontologia Especializada,https://www.instagram.com/affettojundiai,(11) 98490-5267,,,,
Ricardo Canhoelo - Cirurgiao-dentista,,(11) 97711-6668,,,,
Lic Odontologia - Dra. Lilian Camilo,https://www.instagram.com/lic_odontologia/,(11) 98928-5026,,,,
Dra. Fernanda Guerino,http://drafernandaguerino.site123.me/,(11) 97206-2940,,,,
APCD Jundiai,http://www.apcdjundiai.com.br/,(11) 4585-6316,,,,
OroFit Odontologia e Harmonizacao Facial,,(11) 94225-9631,,,,
Clinica Dorassi Odontologia Especializada,http://www.clinicadorassi.com/,(11) 99535-6233,,,,
Centro de Especialidades Odontologicas (CEO),https://jundiai.sp.gov.br/saude/rede-de-atendimento/rede-completa-de-atendimento/,(11) 4589-0311,,,,
Dra Celina Nakai,,(11) 97542-6858,,,,
Clinica Innovare,http://innovareclinic.com.br/,(81) 99731-3698,,,,
AMO Dentista I Boa viagem - Recife,https://amodentista.com.br/,(81) 99791-5178,,,,
Dentista em Recife | Clinica Odontologica NEOPE,https://clinicaneope.com.br/,(81) 3302-6390,,,,
Odontoclinic Recife - Ortodontia | Implantes | Protese | Endodontia | Cirurgia,https://odontoclinicrecife.com.br/,(81) 3072-5848,,,,
Implante Dentario - Ortodontia | Rede Exclusive Odontologia | CAXANGA RECIFE,https://redeexclusive.com.br/agende-sua-consulta-dentistas-em-recife-e-olinda/,(81) 97309-1311,,,,
Amanda Soares Odontologia Especializada - Invisalign Doctor - Dentista Recife,https://www.instagram.com/clinica.amandasoares/,(81) 98401-3448,,,,
Like Odonto Recife,https://likeodonto.com.br/,(81) 98361-9648,,,,
Prime Odonto em Recife - Clareamento dental em Recife | Aparelho dentario em Recife,https://wa.link/jpjfro,(81) 98699-2096,,,,
Uni Odontologia | Implante Dentario | Lente de Contato Dental | Gracas | Recife - PE,http://www.uniodontologiarecife.com.br/,(81) 3771-4183,,,,
"Odontologia Integrada Recife | Implantes sem corte, sem dor e resultado imediato | Dentista em Recife/PE",,(81) 99217-3314,,,,
Dra. Juliana Andrade,http://drajulianaandrade.com.br/,(81) 98729-2581,,,,
Studio Sorrir - Odontologia Recife - Lentes Dentais | Implantes | Protese Protocolo | Invisaling,http://www.studiosorrir.com.br/,(81) 98218-8913,,,,
Implante Dentario | Lente de Contato Dental | Dento Clinica | Recife - PE,http://dentoclinica.odo.br/,(81) 3771-1627,,,,
MultiOrto,https://www.multiorto.com.br/,(81) 3222-9300,,,,
Dra. Christianne Lacet | Dentista Recife,http://www.drachristiannelacet.com.br/,(81) 99905-5763,,,,
SEOHD Odontologia | Dentista em casa Recife | Home care | Dentista em hospital | Atendimento hospitalar I Laserterapia Recife,http://www.seohdodontologia.com.br/,(81) 99116-4740,,,,
"Facil Odonto- Clinica Odontologica Recife, Pernambuco",,(81) 99466-7997,,,,
"Dra. Renata Tinoco - Odontologia | Atendimento odontologico especializado na pessoa idosa, pessoas necessidades especiais",https://sites.google.com/view/saudebucalidosos/,(81) 99697-7530,,,,
"RECIFEMED ODONTO - Dentista em Recife, Implantes Dentarios, Proteses Dentarias",http://www.recifemedodonto.com/,(81) 98252-0555,,,,
Alem do dente|Dra. Carolina Borges| Dentista em Domicilio|Dentista Laserterapia| Dentista em Casa Recife| Sedacao Recife,https://alemdodente.com.br/,(81) 98979-4831,,,,
"Dra. Natalia Pompilio - Facetas de Resina, Porcelana e Clareamento | Dentista Recife",https://pompilioodontologia.com.br/natalia-pompilio/,(81) 99390-6170,,,,
Supremo Odonto,,(81) 3075-1733,,,,
Hospital Odontologico Central do Dente - Urgencia e Emergencia 24 Horas em Recife.,http://www.centraldodente.com.br/,(81) 98200-1058,,,,
Plus Sorriso - Urgencia Odontologica Recife - Dentista - Emergencia,http://plussorriso.com.br/,(81) 99297-0977,,,,
Zass Dental Clinic - Clinica Odontologica em Recife,,(81) 3273-4283,,,,
Nacional Odonto Med,http://www.nacionalodontomed.com.br/,(81) 3412-2300,,,,
Amare - Consultorio Odontologico | Dentista em Recife,https://www.instagram.com/amare.consultoriodontologico/,(81) 98274-8011,,,,
Dra. Nathalia Lacet,,(81) 99669-5149,,,,
Dra Evelyne Andrade / Estomatologista Em Recife,https://evelyneandrade.com.br/,(81) 99755-4361,,,,
Dra. Jessica Mota Dentista,https://drajessicamota.com.br/,(81) 99166-6368,,,,
Dra. Jessica Abreu - Odontopediatra Boa Viagem Recife I Freios orais e Frenectomia a laser | Ortodontia para Criancas,https://jessicaabreuodontopediatra.my.canva.site/,,,,,
Abre o Bocao | Clinica de Odontopediatria em Recife | Tamarineira,https://abreobocao.com.br/,(81) 3072-6814,,,,
Studio Sorriz,,(81) 99374-6540,,,,
Dra Neia Maria da Conceicao Silva,,(81) 99305-4050,,,,
Sorria Leal Odontologia,http://www.kemeronlealodontologia.com/,(81) 3314-8437,,,,
Odonto Spazzio - Implante Dentario em Recife - Ortodontia - Aparelho Ortodontico em Recife - Enxertos Osseos - Carga Imediata,https://drricardodebiase.com.br/implantes/,(81) 99189-9397,,,,
Dr. Rodrigo Perrier - Dentista em Recife | Implante Dentario | Protese Dentaria | Reabilitacao Oral,https://rodrigoperrier.com.br/,(81) 3032-2142,,,,
Unique clinica Odontologica - Clareamento | Invisalign | Ortodontia | lentes de contato | Recife,https://uniquerecife.com.br/,(81) 3071-7317,,,,
Oral Unic Implantes Recife,https://www.oralunic.com.br/recife-pe,(81) 3771-4888,,,,
Dental Prev,https://www.andreemery.com.br/,(81) 3222-5455,,,,
Clinica Acolher Odontologia(CECILIA BRANDAO),https://contate.me/acolhervcodonto,(81) 99691-4841,,,,
Clinica Werneck | Dentista | Lentes e Facetas em Recife | SouSmile | Invisalign,http://www.marcuswerneck.com.br/,(81) 3462-1259,,,,
Espaco Redoma Odontologia Especializada | Dra Daniela Salvador e Equipe I Boa Viagem l Odontopediatria l Aparelhos,https://espacoredoma.com.br/,(81) 98501-0191,,,,
Like Odonto Rua Nova,https://likeodonto.com.br/,(81) 98361-9648,,,,
Consultorio Odontologico Dra. Ivone Varela Eduardo,,(81) 3271-2282,,,,
"Instituto Orto Maxilofacial: Implantes, Invisalign, Recife PE",https://af-odontologia-especializada.negocio.site/?utm_source=gmb&utm_medium=referral,(81) 3032-6094,,,,
Odontoreale,http://www.odontoreale.com.br/,(81) 3231-3941,,,,
Prontoclinica Odontologica Valeria Dias,,(81) 98862-6337,,,,
Dra. Luisa Tigre | Dentista em Recife | Implantodontista | Periodontista | Premiada Quality Mercosul 2025 em Odontologia,https://www.doctoralia.com.br/luisa-tigre/dentista/recife?utm_source=google&utm_medium=gmb&utm_campaign=548767&utm_content=website,(81) 98636-7524,,,,
Espaco Sorrir,https://www.instagram.com/espacosorrir?igsh=MXM5Z3BienMxZW1kMA==,(81) 99410-8832,,,,
Dra. Ieda Interaminense,http://www.instagram.com/iedainteraminense,(81) 99133-1996,,,,
Advanced Odontologia | Clinica Odontologica em Boa Viagem,https://www.advancedodonto.com.br/,(81) 3083-5979,,,,
Dr. Mario Fonseca Odontologia,https://mariofonsecaodontologia.com.br/,(81) 3071-7019,,,,
Sorriso & Cia - Dentistas e Urgencia,http://www.sorrisoecompanhia.com.br/,(81) 99165-1449,,,,
Dra Camila Moura - Cirurgia Dentista,https://camilamouraodonto.com.br/,(81) 99576-4469,,,,
Ami Odontologia,https://www.odontologiaami.com.br/,(81) 99753-4021,,,,
Dra. Luciana Perez Odontologia,http://dralucianaperez.com.br/,(81) 98289-7327,,,,
Dr. Rodrigo Coifman - Dentista em Recife,http://www.coifmanodontologia.com.br/,(81) 99633-2290,,,,
Dentista Encruzilhada- Dra Rafaella Galvao Odontologia,,(81) 98424-4286,,,,
OdontoBelo,,(81) 99281-3038,,,,
Field Odonto - Unidade Boa Viagem,https://lp.fieldodonto.com.br/agende,(81) 3327-9674,,,,
Seu Dentista PE,https://www.instagram.com/seudentistape?igsh=ODA1NTc5OTg5Nw==,(81) 98405-1307,,,,
Arte Odonto,http://www.clinicaarteodonto.com/,(81) 3445-5525,,,,
AllSorriso Odontologia Especializada,https://instagram.com/allsorriso,(81) 99878-5753,,,,
Sena Select Clinica Odontologica,https://www.senaselect.com.br/recife/,(81) 99636-7757,,,,
Exclusive Odonto,https://instagram.com/clinica.exclusiveodonto?igshid=YmMyMTA2M2Y=,(81) 99216-1638,,,,
Dentista em Recife - GranRiso Odontologia,https://granriso.com/,(81) 98314-1889,,,,
Dra. Socorro do Vale - Odontopediatria e Ortodontia - Atendimento a pacientes com necessidades especiais,,(81) 99963-8085,,,,
Massa Odontologia Invisalign Recife,https://www.massaodontologia.com.br/,(81) 3426-0126,,,,
Dentista Maria Eduarda Vasconcelos,https://www.instagram.com/dramariaeduardavasconcelos/,(81) 99801-9435,,,,
Zolin Centro Odontologico,http://www.clinicazolin.com.br/,(81) 98851-5899,,,,
Multi Dental Odontologia,https://www.instagram.com/multidentalpe/,(81) 99595-6959,,,,
Clinica Siso,,(81) 3327-6260,,,,
ILUMINI ODONTO,https://iluminiodonto.com.br/,(81) 98940-6813,,,,
Dra. Angelica Galvao | Odontopediatra | Dentista para criancas - Recife,,(81) 98281-2976,,,,
Dentista Gabriela Ferreira,http://wa.me/5581995773207,(81) 99577-3207,,,,
Clinica Saude Araujo - Dra. Vanessa Maria Agua Fria,https://www.instagram.com/acertesaude_/,(81) 3771-6153,,,,
Odontobaby,,(81) 3221-2849,,,,
Dra. Daniela Gomes - Odontologia Humanizada,,(81) 97344-1095,,,,
Dentista em Recife - Sedacao com nitroso - Implante - Dente Siso - Lorena Pinheiro,https://www.instagram.com/dentista.lorenapinheiro?igsh=N3prb2QyZnh6azds&utm_source=qr,(81) 99477-8508,,,,
Dra. Isabella Rocha Ernani Sedacao Moderada Oxido Nitroso Odontologia Anestesista Dentista Infantil Crianca Adulto Especiais,http://www.draisabellarochaernani.com.br/,(81) 98215-4191,,,,
Odontolife,https://instagram.com/odontolifeipsep,(81) 3038-8226,,,,
CR Montenegro Odontologia | Ortodontia | Invisalign Doctor Recife | DTM | Sono | Lentes de contato | Estetica,http://www.crmontenegro.com/,(81) 98849-7447,,,,
Dra Danielle Pimentel Odontologia,https://dradaniellepimentel.com/,(81) 3221-2177,,,,
Harmonie Odontologia Especializada - Limpeza Dental - Clareamento Dentario - Implante Dentario - Cirurgia Ortognatica,,(81) 3019-8667,,,,
Ortocare Odontologia Especializada,https://www.instagram.com/ortocareodontologia/?hl=pt-br,(81) 98626-9977,,,,
Ampla Odontologia - Recife,https://amplaodontologia2.meudoutor.com/,(81) 99619-0987,,,,
Dra. Kamila Azoubel | Casa Sorriso Odontologia | Odontopediatria | Ortodontia,https://www.instagram.com/drakamilaazoubel/,(81) 98752-3322,,,,
Dra. Roberta Carneiro Leao,https://www.facebook.com/ConsultorioOdontologicoBoaViagem/?fref=ts,(81) 99630-9603,,,,
Clinica Aldo & Erika Bezerra,,(81) 98786-8666,,,,
Clinica Sorriso Recife,https://instagram.com/clinicasorrisorecife?utm_medium=copy_link,(81) 98200-8457,,,,
Dra. Adelita Luana Leal | Dentista Recife|Paulista PE,http://www.consultoriosvisage.com/about-9,(81) 99404-1723,,,,
Dentista - Dra Patricia Cesar Cavalcanti,,(81) 3227-6077,,,,
"Dra. Manuela Lombardi, Dentista",,(81) 98114-9969,,,,
Espaco Odonto Sorrir,,(81) 98262-9067,,,,
Consultorio Dra Debora Aguiar,http://www.dradebora.com.br/,(81) 99995-5511,,,,
Dr. Edmundo Vasconcelos - Implantodontia e Ortodontia em Recife - PE,https://www.google.com/url?sa=t&source=web&rct=j,(81) 99340-1918,,,,
Clinica Planet Sorriso,,(81) 3227-1402,,,,
Dra Socorro Lyra Didier,https://www.doctoralia.com.br/socorro-lyra-didier/dentista/recife?utm_medium=ppc&utm_source=google&utm_term=&utm_campaign=SN-DSA&hsa_acc=8804523274&hsa_cam=10495606302&hsa_grp=107896608870&hsa_ad=447098015240&hsa_src=g&hsa_tgt=dsa-552016975627&hsa_kw=&hsa_mt=&hsa_net=adwords&hsa_ver=3&gclid=CjwKCAjwo_KXBhAaEiwA2RZ8hMp44wUHhjWJ6DEB929pA-T6mWLKWvgIJDH3Z9beHggvremo81kGJhoC5IgQAvD_BwE,(81) 98910-0330,,,,
Dra Franciene Amorim Ortodontista Recife,,(81) 99938-5400,,,,
Ortodente Consultorio Odontologico - Jordao,https://ortodenteodonto.com.br/,(81) 98669-6746,,,,
Odonto Praise,https://api.whatsapp.com/send?phone=5581999501698,(81) 3072-8662,,,,
"Dra. Mayra Aquino, Dentista Recife",https://api.whatsapp.com/send?phone=5581993746540&text=Ol%C3%A1!%20Gostaria%20de%20agendar%20uma%20consulta%20com%20Dra.%20Mayra%20Aquino,(81) 99693-8180,,,,
Consultorio Odontologico - Dra. Pascalle Ribeiro,https://linktr.ee/drapascalleribeiro,(81) 99417-6617,,,,
OLGA | Odontologia CLINICA ODONTOLOGICA,https://www.instagram.com/olgastudioodontologico?igsh=MXUzdGtyOTQ3cXI1Mw==,(81) 99533-5775,,,,
Netto Odontologia - Dr. Christiano Netto e Equipe,,(81) 98655-1405,,,,
Dr. Eduardo Lacet | Dentista em Recife | Ortodontista | Invisalign Doctor desde 2006,http://www.doctoralia.com.br/eduardo-lacet/dentista/recife?utm_source=google&utm_medium=gmb&utm_campaign=826072&utm_content=website,(81) 98636-7524,,,,
Clinica Amo,,(81) 3071-0366,,,,
Dental Concept Clinica Odontologica - Dra. Lucia Vanderlei & Dra. Carolina Vanderlei,"https://api.whatsapp.com/send/?phone=558196076767&text=Ol%C3%A1,+gostaria+de+marcar+uma+consulta+com+Dra.+Lucia+Vanderlei",(81) 99607-6767,,,,
Rebeka Ribeiro Gomes Odontologia ME,,(81) 98287-4044,,,,
Dra Daniela Salvador - Odontopediatra Recife I Dentista infantil Boa Viagem I Aparelho ortodontico,https://espacoredoma.com.br/,(81) 98501-0191,,,,
Dra. Margarida Lopes,,(81) 99495-9852,,,,
Dentista 24 horas - Clinica SoRio emergencia dentista de Duque de Caxias,https://emergenciadentistacaxias.com.br/,(21) 97214-8378,,,,
OdontoCompany Caxias Calcadao,http://www.odontocompanycaxias.com.br/,(21) 97027-1168,,,,
Sorria Rio - Duque de Caxias,,(21) 3842-1001,,,,
OdontoCompany Caxias 25 de Agosto,http://www.odontocompanycaxias25.com.br/,(21) 96498-3200,,,,
Dentista Duque de Caxias RJ | Amil Hapvida Metlife Primavida Sulamerica Unimed,https://021dental.com.br/dentista-em-duque-de-caxias/,(21) 2263-8960,,,,
Sorridents Duque de Caxias,https://sorridents.com.br/unidade/rj-duque-de-caxias-bar-dos-cavaleiros,(21) 99154-9347,,,,
Clinica Odontologica | Rede Odonto Duque de Caxias,https://www.redeodonto.com.br/associadas,(21) 3959-4647,,,,
Dra. Rosalia Cavaliere- Dentistas em Duque de Daxias - Odontologia Integrada,https://www.instagram.com/dra.rosaliadentistas/,(21) 2783-2569,,,,
Clinica Odontologica - Dr. Paulo Roberto,https://www.doctoralia.com.br/paulo-roberto-barbosa-junior/cirurgiao-buco-maxilo-facial-dentista/duque-de-caxias?utm_source=google&utm_medium=gmb&utm_campaign=65370&utm_content=website,(21) 99425-1009,,,,
Art Dentista - Clinica Odontologica,https://artdentista.com.br/,(21) 99094-9915,,,,
Clident Clinica Odontologica,,(21) 99301-3551,,,,
Clinica Dentaria Conde de Porto Alegre,http://ccpalegre.com.br/,(21) 2672-0800,,,,
CESOP - Clinica Odontologica,,(21) 2771-1725,,,,
Service Odonto Duque de Caxias 5,https://www.serviceodonto.com.br/,(21) 98744-2039,,,,
Clinica Dra. Daiana de Aguiar,,(21) 99650-1058,,,,
Neoriso Odontologia - Dentistas Especializados em Implantes Dentarios em Duque De Caxias.,https://neoriso.com.br/implante-dentario-duque-de-caxias/,(21) 96466-3698,,,,
Dra. Danielle Gil,,(21) 97254-9468,,,,
Dra. Giullia Vasconcelos - Odontopediatra,https://instagram.com/dragiulliavasconcelos?igshid=fihebnfy6hd1,(21) 3848-0973,,,,
Odonto Clinick Caxias,,(21) 2775-8511,,,,
"Odontopediatria Centro Duque de Caxias | Clinica Silveira Franzen, Extracao de Siso, Aparelho Dental, Clareamento, Canal",https://www.silveirafranzenodontologia.com.br/,(21) 97959-6451,,,,
Service Odonto Duque de Caxias 2,,(21) 98744-2039,,,,
OdontoAlverca Clinica Odontogica,,(21) 99505-8989,,,,
Sorria Bem - Caxias,http://sorriabem.com.br/,(21) 3845-4836,,,,
ORTOLOOK Caxias 1 - Clinica Odontologica,http://www.ortolook.com.br/,(21) 96952-8335,,,,
Dr Saulo Fernandes - Facetas de Resina em Duque de Caxias - Implante Dental Duque de Caxias,http://saulofernandes.com/site/contato/,(21) 98598-0800,,,,
Ortolook Caxias 2 - Clinica Odontologica,https://ortolook.com.br/,(21) 98686-9057,,,,
Clinica Odonto Plena,https://odontoplena.com.br/,(21) 98846-3714,,,,
Odontix Kids Duque de Caxias - Dentista Infantil (Odontopediatria),https://www.odontixkids.com.br/,(21) 3298-6060,,,,
Consultorio Odontologico Dra. Ana & Dr. Elenilson,,(21) 3134-9830,,,,
Dentista - Vip Odonto,,(21) 3842-2970,,,,
MT odonto,https://mtodonto.com.br/pagina-principal,(21) 95937-6866,,,,
Dr. Elder Valadao,,(21) 97006-2645,,,,
Sorriso Clean,,(21) 99900-5612,,,,
Asanti Odonto,http://www.asantiodonto.com.br/,(21) 96020-7474,,,,
Dra. Bruna Campos | Dentista em Duque de Caxias,,(21) 96573-5280,,,,
Consultorio Odontologico Dr. Bernardo Resende,https://drbernardoresende.com.br/,(21) 3939-2977,,,,
Clinica Equipe Odonto,http://clinicaequipeodonto.com.br/,(21) 3491-8650,,,,
OdontoQuali - Dra Renata Azevedo,http://www.facebook.com/odontoqualicaxias,(21) 3657-7090,,,,
Sorriso Star Clinica Odontologica LTDA,http://www.sorrisostar.com.br/,(21) 99180-2359,,,,
RioOdonto Odontologia Integrada,,(21) 96970-0822,,,,
Orthopride Duque de Caxias,http://www.orthopride.com.br/,0800 007 9031,,,,
BenAMOR Odontologia,http://www.benamorodontologia.com.br/,(21) 98718-5532,,,,
Sorriso Up Clinicas Odontologicas,http://www.sorrisoup.com.br/,(21) 3135-7402,,,,
CLINICA THAIS PAIVA - ODONTOLOGIA - ODONTOPEDIATRA - ORTODONTISTA,https://www.clinicathaispaiva.com/,(21) 98770-4122,,,,
Dra. Priscila Vasconcellos,,(21) 99371-1515,,,,
Dentista Caxias - Odontologia especializada,https://dentistacaxias.meudoutor.com/,(21) 96770-7406,,,,
Consultorio Dr Johnny Borges,,(21) 98130-6407,,,,
DENTOTAL Duque de Caxias - Clinica Odontologica,http://soudentotal.com/,(21) 3652-0937,,,,
Odonto Especializada Dr Daniel C Paiva,http://www.odontoespecializadadp.com/,(21) 2652-0728,,,,
Odonto Family Caxias,https://wa.me/5521971647430,(21) 97164-7430,,,,
OrthoDontic,https://www.orthodonticbrasil.com.br/clinicas/duque-de-caxias432/,(21) 3673-6164,,,,
Dra. Bianca Porciuncula Harmonizacao Facial e Dentista,http://bit.ly/3C3UUyF,(21) 96763-9361,,,,
Centro Odontologico Dr. Manoel Teles,http://www.comteles.com.br/,(21) 97569-8793,,,,
Dental Universitaria,,(21) 97036-3428,,,,
Odontorisos,,(21) 97461-8557,,,,
Consultorio Dentario dra. Mirian Reis,https://www.instagram.com/dramirianreisequipe/?hl=pt-br,(21) 2652-1573,,,,
Dra Heliethe Motta - Ortodontia e Harmonizacao Facial Especializada - Duque de Caxias,,(21) 98110-1002,,,,
Dra Amanda Dias Odontopediatra e Frenectomia Lingual,http://www.artdentista.com.br/,(21) 99094-9915,,,,
Dr. Cuidado,,(21) 2772-0112,,,,
Harmonizacao Facial | CR Quality Clinic | Duque de Caxias,https://crquality.com.br/,(21) 2652-1868,,,,
"Foco Clinique - Odontologia, Medicina e Cursos",https://youtu.be/PTTOHFw1XuE,(21) 99693-3972,,,,
Dental Top Clinic,,(21) 97213-6877,,,,
Dra Jennifer Rodrigues Periodontista,http://www.artdentista.com.br/,(21) 99094-9915,,,,
REDEORTO Duque de Caxias,https://redeorto.com.br/,(21) 2782-3232,,,,
Dra Dayany Sehnem - Periodontia e Odontopediatria,https://www.instagram.com/dra.daydentista/,(21) 97967-4801,,,,
Dentista Dra Danielle Cunha,,(21) 2671-8415,,,,
Clinica Odontologica Ortoplan,http://www.ortoplan.com/clinica-ortoplan-riodejaneiro-duquedecaxias,(21) 2673-0620,,,,
Odonto 25 Estetica e Saude,http://www.odonto25.com.br/,(21) 2771-1846,,,,
Implante Dentario Duque de Caxias Centro,,(21) 2671-8415,,,,
Dentista em Caxias - Dra. Karina Franca - Ortodontia e Harmonizacao Facial,https://karinafranca.com/,(21) 98202-9579,,,,
DR. ORTO Clinica Odontologica,,(21) 2782-3232,,,,
Clinica Dentaria Integrada Odontoshine,,(21) 2771-8805,,,,
Dra. Lidia Eugenio Figueiredo,,(21) 97014-1415,,,,
